X Gaze Data, Y Gaze Data, Time 
851,423,0
851,423,9301
851,423,0
850,423,9301
850,423,0
850,423,0
851,426,0
851,426,9319
851,426,0
850,419,0
850,419,0
850,419,9319
847,408,9338
847,408,0
847,408,0
847,408,0
847,408,9348
847,408,0
847,407,0
847,407,9348
847,407,0
846,407,0
846,407,9372
846,407,0
845,407,9381
845,407,0
845,407,0
844,406,9381
844,406,0
844,406,0
842,404,0
842,404,9381
842,404,0
839,406,0
839,406,0
839,406,9416
838,406,0
838,406,0
838,406,9416
838,406,0
838,406,0
838,406,9442
837,405,0
837,405,9442
837,405,0
837,405,0
837,405,0
837,405,9442
837,405,0
837,405,9476
837,405,0
837,405,9476
837,405,0
837,405,0
836,405,0
836,405,0
836,405,9499
836,403,0
836,403,9505
836,403,0
837,402,0
837,402,0
837,402,9523
838,402,0
838,402,0
838,402,9523
839,401,9540
839,401,0
839,401,0
841,401,9554
841,401,0
841,401,0
843,400,0
843,400,9554
843,400,0
842,400,9572
842,400,0
842,400,0
844,400,9589
844,400,0
844,400,0
844,401,0
844,401,0
844,401,9598
847,400,9598
847,400,0
847,400,0
849,400,0
849,400,0
849,400,9616
851,399,9616
851,399,0
851,399,0
853,398,9616
853,398,0
853,398,0
854,396,0
854,396,0
854,396,9652
854,396,9652
854,396,0
854,396,0
855,396,9652
855,396,0
855,396,0
856,397,9652
856,397,0
856,397,0
857,396,9652
857,396,0
857,396,0
857,396,0
857,396,0
857,396,9711
858,396,0
858,396,0
858,396,9711
858,395,0
858,395,0
858,395,9711
860,396,0
860,396,0
860,396,9711
863,399,9711
863,399,0
863,399,0
864,399,9766
864,399,0
864,399,0
864,398,0
864,398,9777
864,398,0
865,398,9793
865,398,0
865,398,0
865,397,0
865,397,9793
865,397,0
865,397,9803
865,397,0
865,397,0
865,394,0
865,394,0
865,394,9818
869,391,9818
869,391,0
869,391,0
868,391,0
868,391,0
868,391,9838
866,390,9848
866,390,0
866,390,0
865,390,0
865,390,9848
865,390,0
854,401,0
854,401,9870
854,401,0
847,408,0
847,408,9881
847,408,0
841,412,9881
841,412,0
841,412,0
838,413,0
838,413,9881
838,413,0
836,413,0
836,413,9917
836,413,0
834,414,0
834,414,0
834,414,9917
832,416,0
832,416,0
832,416,9945
831,416,0
831,416,9959
831,416,0
831,416,0
831,416,9959
831,416,0
831,414,9976
831,414,0
831,414,0
832,411,0
832,411,9976
832,411,0
831,411,0
831,411,9976
831,411,0
831,410,0
831,410,9976
831,410,0
831,410,0
831,410,0
831,410,9976
831,411,0
831,411,0
831,411,9976
831,410,9976
831,410,0
831,410,0
831,408,9976
831,408,0
831,408,0
830,407,0
830,407,9976
830,407,0
829,407,9976
829,407,0
829,407,0
829,408,0
829,408,9976
829,408,0
828,414,9976
828,414,0
828,414,0
828,415,0
828,415,9976
828,415,0
827,418,9976
827,418,0
827,418,0
826,420,0
826,420,0
826,420,9976
826,421,0
826,421,9976
826,421,0
826,421,0
826,421,10150
826,421,0
826,421,10150
826,421,0
826,421,0
827,419,0
827,419,0
827,419,10175
826,426,0
826,426,0
826,426,10175
826,428,10202
826,428,0
826,428,0
829,430,10210
829,430,0
829,430,0
828,428,10223
828,428,0
828,428,0
828,428,0
828,428,10223
828,428,0
827,426,0
827,426,10246
827,426,0
828,425,0
828,425,10254
828,425,0
828,425,0
828,425,0
828,425,10254
829,426,0
829,426,10272
829,426,0
830,425,10289
830,425,0
830,425,0
834,422,10301
834,422,0
834,422,0
833,421,10301
833,421,0
833,421,0
833,420,0
833,420,0
833,420,10322
831,418,0
831,418,0
831,418,10335
836,419,0
836,419,0
836,419,10335
853,421,10351
853,421,0
853,421,0
972,431,0
972,431,0
972,431,10351
997,433,0
997,433,10376
997,433,0
1015,436,0
1015,436,10382
1015,436,0
1025,436,10398
1025,436,0
1025,436,0
1035,436,10398
1035,436,0
1035,436,0
1044,436,10414
1044,436,0
1044,436,0
1051,436,10427
1051,436,0
1051,436,0
1052,437,0
1052,437,10427
1052,437,0
1053,434,0
1053,434,0
1053,434,10452
1052,436,0
1052,436,10459
1052,436,0
1055,433,10479
1055,433,0
1055,433,0
1057,431,0
1057,431,0
1057,431,10489
1056,432,0
1056,432,0
1056,432,10489
1056,433,10505
1056,433,0
1056,433,0
1059,433,10522
1059,433,0
1059,433,0
1059,434,0
1059,434,10535
1059,434,0
1061,435,10535
1061,435,0
1061,435,0
1060,434,10555
1060,434,0
1060,434,0
1060,434,10555
1060,434,0
1060,434,0
1059,434,0
1059,434,10575
1059,434,0
1058,433,10584
1058,433,0
1058,433,0
1058,433,10598
1058,433,0
1058,433,0
1059,433,0
1059,433,0
1059,433,10598
1059,432,0
1059,432,0
1059,432,10614
1055,437,0
1055,437,0
1055,437,10632
1056,438,0
1056,438,0
1056,438,10632
1056,438,0
1056,438,0
1056,438,10647
1055,438,0
1055,438,10664
1055,438,0
1054,434,0
1054,434,0
1054,434,10679
1053,432,10679
1053,432,0
1053,432,0
1053,431,10693
1053,431,0
1053,431,0
1052,431,0
1052,431,0
1052,431,10713
1051,432,0
1051,432,10713
1051,432,0
1049,432,10725
1049,432,0
1049,432,0
1048,431,0
1048,431,10740
1048,431,0
1046,434,0
1046,434,0
1046,434,10755
1044,430,0
1044,430,0
1044,430,10755
1042,427,10782
1042,427,0
1042,427,0
1042,427,0
1042,427,10786
1042,427,0
1041,427,0
1041,427,10786
1041,427,0
1037,425,10786
1037,425,0
1037,425,0
1034,423,0
1034,423,0
1034,423,10786
1032,421,0
1032,421,0
1032,421,10786
1033,421,0
1033,421,0
1033,421,10843
1034,420,10850
1034,420,0
1034,420,0
1035,420,10850
1035,420,0
1035,420,0
1035,420,0
1035,420,10870
1035,420,0
1035,419,0
1035,419,10884
1035,419,0
1034,419,0
1034,419,0
1034,419,10898
1035,418,10898
1035,418,0
1035,418,0
1032,418,10922
1032,418,0
1032,418,0
1030,418,10928
1030,418,0
1030,418,0
1027,418,0
1027,418,0
1027,418,10944
1025,419,0
1025,419,0
1025,419,10944
1024,419,0
1024,419,0
1024,419,10959
1024,420,10973
1024,420,0
1024,420,0
1023,420,0
1023,420,10990
1023,420,0
1022,424,10990
1022,424,0
1022,424,0
1022,423,0
1022,423,0
1022,423,11013
1022,424,0
1022,424,11019
1022,424,0
1023,422,0
1023,422,0
1023,422,11019
1022,421,11044
1022,421,0
1022,421,0
1022,420,0
1022,420,11054
1022,420,0
1022,416,11054
1022,416,0
1022,416,0
1022,415,0
1022,415,0
1022,415,11073
1018,414,0
1018,414,11082
1018,414,0
1017,414,0
1017,414,11100
1017,414,0
1018,414,0
1018,414,0
1018,414,11100
1017,413,0
1017,413,0
1017,413,11119
1016,413,0
1016,413,11128
1016,413,0
1016,412,0
1016,412,11145
1016,412,0
1015,412,11145
1015,412,0
1015,412,0
1016,412,0
1016,412,11160
1016,412,0
1382,464,11178
1382,464,0
1382,464,0
1434,472,11178
1434,472,0
1434,472,0
1439,473,11200
1439,473,0
1439,473,0
1442,473,0
1442,473,11209
1442,473,0
1446,473,0
1446,473,0
1446,473,11224
1453,474,0
1453,474,0
1453,474,11224
1461,475,11245
1461,475,0
1461,475,0
1468,471,11245
1468,471,0
1468,471,0
1472,466,11245
1472,466,0
1472,466,0
1472,467,0
1472,467,0
1472,467,11245
1473,471,0
1473,471,11281
1473,471,0
1473,471,0
1473,471,0
1473,471,11301
1473,469,0
1473,469,11301
1473,469,0
1472,467,11301
1472,467,0
1472,467,0
1474,470,11329
1474,470,0
1474,470,0
1476,477,11336
1476,477,0
1476,477,0
1476,477,0
1476,477,11353
1476,477,0
1474,478,0
1474,478,0
1474,478,11353
1474,479,0
1474,479,0
1474,479,11369
1474,479,11381
1474,479,0
1474,479,0
1475,479,0
1475,479,0
1475,479,11381
1475,478,0
1475,478,11402
1475,478,0
1475,477,0
1475,477,11414
1475,477,0
1474,477,11414
1474,477,0
1474,477,0
1475,476,11414
1475,476,0
1475,476,0
1474,477,11451
1474,477,0
1474,477,0
1474,475,11465
1474,475,0
1474,475,0
1473,474,11478
1473,474,0
1473,474,0
1473,474,0
1473,474,0
1473,474,11478
1473,474,0
1473,474,0
1473,474,11497
1472,473,0
1472,473,11497
1472,473,0
1474,471,11521
1474,471,0
1474,471,0
1475,473,0
1475,473,0
1475,473,11521
1476,475,0
1476,475,11535
1476,475,0
1477,476,11535
1477,476,0
1477,476,0
1480,479,11558
1480,479,0
1480,479,0
1480,480,0
1480,480,0
1480,480,11573
1482,481,11589
1482,481,0
1482,481,0
1482,481,0
1482,481,0
1482,481,11598
1482,482,0
1482,482,11598
1482,482,0
1481,483,11615
1481,483,0
1481,483,0
1480,483,0
1480,483,11615
1480,483,0
1480,482,0
1480,482,0
1480,482,11640
1480,483,11650
1480,483,0
1480,483,0
1480,483,11650
1480,483,0
1480,483,0
1479,483,0
1479,483,11673
1479,483,0
1480,482,11679
1480,482,0
1480,482,0
1480,481,0
1480,481,0
1480,481,11699
1479,478,0
1479,478,11714
1479,478,0
1479,478,0
1479,478,11722
1479,478,0
1479,476,11722
1479,476,0
1479,476,0
1480,475,0
1480,475,0
1480,475,11746
1480,475,11756
1480,475,0
1480,475,0
1479,475,0
1479,475,11756
1479,475,0
1478,474,0
1478,474,0
1478,474,11772
1478,473,0
1478,473,0
1478,473,11789
1483,473,11789
1483,473,0
1483,473,0
1483,473,11811
1483,473,0
1483,473,0
1483,472,11816
1483,472,0
1483,472,0
1483,472,0
1483,472,0
1483,472,11816
1484,471,0
1484,471,0
1484,471,11842
1485,470,0
1485,470,0
1485,470,11851
1486,470,0
1486,470,0
1486,470,11851
1500,471,0
1500,471,11875
1500,471,0
1508,472,0
1508,472,11879
1508,472,0
1513,472,0
1513,472,11896
1513,472,0
1518,471,0
1518,471,0
1518,471,11896
1522,470,0
1522,470,11919
1522,470,0
1524,469,0
1524,469,0
1524,469,11927
1529,467,0
1529,467,11944
1529,467,0
1531,466,0
1531,466,11944
1531,466,0
1530,464,0
1530,464,11959
1530,464,0
1530,464,0
1530,464,0
1530,464,11973
1531,466,11989
1531,466,0
1531,466,0
1530,465,0
1530,465,11989
1530,465,0
1532,465,12008
1532,465,0
1532,465,0
1532,466,0
1532,466,0
1532,466,12020
1533,466,12020
1533,466,0
1533,466,0
1534,466,12042
1534,466,0
1534,466,0
1534,466,12050
1534,466,0
1534,466,0
1536,465,12067
1536,465,0
1536,465,0
1539,465,12067
1539,465,0
1539,465,0
1540,463,0
1540,463,12067
1540,463,0
1540,463,12099
1540,463,0
1540,463,0
1539,464,0
1539,464,12099
1539,464,0
1537,464,0
1537,464,12119
1537,464,0
1535,464,0
1535,464,0
1535,464,12119
1531,463,0
1531,463,12134
1531,463,0
1531,465,12148
1531,465,0
1531,465,0
1532,467,0
1532,467,0
1532,467,12148
1532,468,12168
1532,468,0
1532,468,0
1533,465,12181
1533,465,0
1533,465,0
1533,464,12199
1533,464,0
1533,464,0
1536,463,0
1536,463,0
1536,463,12199
1536,463,0
1536,463,0
1536,463,12214
1535,463,12224
1535,463,0
1535,463,0
1530,461,12239
1530,461,0
1530,461,0
1523,458,12239
1523,458,0
1523,458,0
1476,454,12265
1476,454,0
1476,454,0
1255,416,12269
1255,416,0
1255,416,0
1162,401,0
1162,401,0
1162,401,12269
1148,399,0
1148,399,0
1148,399,12293
1141,398,0
1141,398,0
1141,398,12302
1123,395,0
1123,395,12321
1123,395,0
1116,394,0
1116,394,12321
1116,394,0
980,373,0
980,373,0
980,373,12334
968,375,12347
968,375,0
968,375,0
969,373,0
969,373,0
969,373,12347
969,372,0
969,372,0
969,372,12369
970,373,12381
970,373,0
970,373,0
971,371,0
971,371,12381
971,371,0
970,370,12408
970,370,0
970,370,0
971,368,0
971,368,0
971,368,12415
974,367,0
974,367,12432
974,367,0
978,364,0
978,364,0
978,364,12442
979,362,0
979,362,0
979,362,12442
983,356,0
983,356,0
983,356,12442
982,357,0
982,357,0
982,357,12473
983,358,0
983,358,12473
983,358,0
985,357,0
985,357,0
985,357,12492
987,356,0
987,356,0
987,356,12510
988,355,0
988,355,12510
988,355,0
990,356,12532
990,356,0
990,356,0
990,356,0
990,356,0
990,356,12536
991,356,0
991,356,12557
991,356,0
992,357,12557
992,357,0
992,357,0
996,359,0
996,359,0
996,359,12568
999,360,0
999,360,0
999,360,12589
1000,362,12589
1000,362,0
1000,362,0
1001,363,0
1001,363,12601
1001,363,0
1001,363,0
1001,363,0
1001,363,12615
1002,363,0
1002,363,12615
1002,363,0
1001,365,0
1001,365,12635
1001,365,0
1001,365,12647
1001,365,0
1001,365,0
1001,365,12647
1001,365,0
1001,365,0
1001,370,12670
1001,370,0
1001,370,0
1001,369,0
1001,369,12681
1001,369,0
1000,370,12697
1000,370,0
1000,370,0
999,370,0
999,370,0
999,370,12697
997,371,12715
997,371,0
997,371,0
996,371,0
996,371,12715
996,371,0
996,371,12744
996,371,0
996,371,0
996,370,12744
996,370,0
996,370,0
996,368,12768
996,368,0
996,368,0
994,367,0
994,367,0
994,367,12768
993,366,0
993,366,0
993,366,12768
991,366,0
991,366,0
991,366,12768
990,366,12802
990,366,0
990,366,0
990,366,0
990,366,12802
990,366,0
987,366,12826
987,366,0
987,366,0
985,365,12835
985,365,0
985,365,0
983,366,0
983,366,12853
983,366,0
983,366,12853
983,366,0
983,366,0
981,366,0
981,366,12867
981,366,0
982,365,12882
982,365,0
982,365,0
979,361,0
979,361,12882
979,361,0
980,360,0
980,360,12901
980,360,0
980,360,0
980,360,0
980,360,12914
980,361,0
980,361,12914
980,361,0
980,361,0
980,361,12936
980,361,0
980,362,12949
980,362,0
980,362,0
976,368,12949
976,368,0
976,368,0
976,369,0
976,369,12949
976,369,0
973,369,0
973,369,0
973,369,12982
971,369,0
971,369,0
971,369,12982
970,369,0
970,369,13005
970,369,0
970,370,0
970,370,0
970,370,13005
968,371,0
968,371,0
968,371,13005
965,373,0
965,373,13036
965,373,0
964,373,13036
964,373,0
964,373,0
963,373,0
963,373,13061
963,373,0
964,372,13068
964,372,0
964,372,0
964,371,0
964,371,0
964,371,13090
965,367,13090
965,367,0
965,367,0
965,368,13101
965,368,0
965,368,0
966,368,0
966,368,0
966,368,13115
968,368,0
968,368,13115
968,368,0
968,367,13136
968,367,0
968,367,0
968,366,13148
968,366,0
968,366,0
968,365,0
968,365,0
968,365,13148
967,363,0
967,363,13148
967,363,0
968,365,13187
968,365,0
968,365,0
969,364,0
969,364,0
969,364,13187
971,363,0
971,363,13187
971,363,0
971,362,13220
971,362,0
971,362,0
972,361,0
972,361,0
972,361,13220
973,361,13220
973,361,0
973,361,0
975,361,0
975,361,13253
975,361,0
976,361,0
976,361,0
976,361,13273
976,361,0
976,361,0
976,361,13273
975,362,13286
975,362,0
975,362,0
975,361,13286
975,361,0
975,361,0
975,361,0
975,361,0
975,361,13303
977,361,13317
977,361,0
977,361,0
981,362,0
981,362,0
981,362,13317
983,362,0
983,362,13336
983,362,0
983,362,0
983,362,13348
983,362,0
984,362,13364
984,362,0
984,362,0
983,362,0
983,362,0
983,362,13364
984,364,0
984,364,0
984,364,13380
984,364,0
984,364,0
984,364,13396
987,368,0
987,368,0
987,368,13396
987,368,13415
987,368,0
987,368,0
990,370,13426
990,370,0
990,370,0
997,365,0
997,365,0
997,365,13445
996,365,13445
996,365,0
996,365,0
995,367,0
995,367,0
995,367,13445
996,373,0
996,373,0
996,373,13445
996,386,0
996,386,0
996,386,13491
996,387,0
996,387,0
996,387,13491
997,392,0
997,392,0
997,392,13509
997,392,0
997,392,0
997,392,13520
997,391,0
997,391,0
997,391,13520
996,394,0
996,394,13542
996,394,0
996,396,13551
996,396,0
996,396,0
996,395,0
996,395,0
996,395,13551
995,395,0
995,395,0
995,395,13569
995,395,0
995,395,0
995,395,13582
996,387,13582
996,387,0
996,387,0
996,388,0
996,388,13601
996,388,0
998,382,0
998,382,13619
998,382,0
1000,378,0
1000,378,13628
1000,378,0
1000,378,13628
1000,378,0
1000,378,0
1000,375,13648
1000,375,0
1000,375,0
999,380,0
999,380,13660
999,380,0
999,380,13678
999,380,0
999,380,0
984,401,13678
984,401,0
984,401,0
958,436,0
958,436,13678
958,436,0
933,466,0
933,466,0
933,466,13678
845,609,13719
845,609,0
845,609,0
878,573,13719
878,573,0
878,573,0
864,657,0
864,657,13742
864,657,0
864,692,13755
864,692,0
864,692,0
841,756,0
841,756,13755
841,756,0
818,752,0
818,752,13755
818,752,0
725,959,0
725,959,13786
725,959,0
710,996,0
710,996,13786
710,996,0
712,980,0
712,980,0
712,980,13807
721,973,13817
721,973,0
721,973,0
717,987,0
717,987,0
717,987,13817
709,1003,13838
709,1003,0
709,1003,0
699,963,0
699,963,13850
699,963,0
693,994,0
693,994,13864
693,994,0
705,847,13864
705,847,0
705,847,0
719,811,0
719,811,13864
719,811,0
741,803,0
741,803,13895
741,803,0
786,811,0
786,811,13895
786,811,0
753,750,0
753,750,13915
753,750,0
752,744,0
752,744,0
752,744,13926
751,740,0
751,740,13945
751,740,0
754,721,0
754,721,0
754,721,13945
755,719,0
755,719,13945
755,719,0
768,710,0
768,710,0
768,710,13945
771,709,0
771,709,13985
771,709,0
782,708,0
782,708,0
782,708,13985
796,706,0
796,706,13985
796,706,0
792,705,0
792,705,14012
792,705,0
797,704,0
797,704,0
797,704,14012
809,704,0
809,704,0
809,704,14012
825,702,0
825,702,14051
825,702,0
838,701,14051
838,701,0
838,701,0
849,697,0
849,697,0
849,697,14071
845,699,0
845,699,0
845,699,14083
832,693,0
832,693,0
832,693,14098
818,689,0
818,689,14098
818,689,0
801,689,14116
801,689,0
801,689,0
795,692,14130
795,692,0
795,692,0
801,699,0
801,699,14130
801,699,0
807,708,14155
807,708,0
807,708,0
812,724,0
812,724,14161
812,724,0
813,728,0
813,728,0
813,728,14161
824,749,0
824,749,0
824,749,14183
830,750,0
830,750,0
830,750,14193
831,751,0
831,751,0
831,751,14213
826,750,0
826,750,14213
826,750,0
817,748,14213
817,748,0
817,748,0
815,762,14213
815,762,0
815,762,0
812,763,14253
812,763,0
812,763,0
810,767,14253
810,767,0
834,766,14253
834,766,0
810,767,0
834,766,0
842,763,14283
842,763,0
842,763,0
869,756,14283
869,756,0
869,756,0
906,745,14283
906,745,0
906,745,0
921,741,0
921,741,14283
921,741,0
944,734,14283
944,734,0
944,734,0
958,727,14283
958,727,0
958,727,0
965,714,14351
965,714,0
965,714,0
961,713,14351
961,713,0
961,713,0
967,712,0
967,712,14371
967,712,0
976,706,14371
976,706,0
976,706,0
968,698,0
968,698,14395
968,698,0
963,698,0
963,698,0
963,698,14395
964,697,0
964,697,0
964,697,14415
962,693,0
962,693,0
962,693,14427
963,690,0
963,690,14444
963,690,0
962,690,0
962,690,0
962,690,14444
966,681,0
966,681,14464
966,681,0
961,692,0
961,692,14473
961,692,0
961,693,0
961,693,0
961,693,14473
966,686,0
966,686,0
966,686,14473
972,694,0
972,694,14508
972,694,0
1058,721,0
1058,721,14519
1058,721,0
1066,727,0
1066,727,14519
1066,727,0
1119,737,0
1119,737,0
1119,737,14541
1129,740,0
1129,740,0
1129,740,14550
1199,772,0
1199,772,0
1199,772,14550
1210,781,0
1210,781,14569
1210,781,0
1212,782,0
1212,782,0
1212,782,14582
1206,776,0
1206,776,14597
1206,776,0
1222,785,0
1222,785,0
1222,785,14597
1231,795,0
1231,795,14618
1231,795,0
1236,802,14618
1236,802,0
1236,802,0
1235,802,14633
1235,802,0
1235,802,0
1233,800,0
1233,800,0
1233,800,14651
1224,790,0
1224,790,14651
1224,790,0
1213,787,0
1213,787,14667
1213,787,0
1197,780,14680
1197,780,0
1197,780,0
1200,777,0
1200,777,0
1200,777,14693
1190,770,0
1190,770,0
1190,770,14693
1109,736,14715
1109,736,0
1109,736,0
1016,702,0
1016,702,0
1016,702,14726
990,695,14741
990,695,0
990,695,0
969,690,0
969,690,0
969,690,14741
959,687,14763
959,687,0
959,687,0
957,686,0
957,686,0
957,686,14772
931,681,0
931,681,14791
931,681,0
943,686,0
943,686,0
943,686,14805
934,678,0
934,678,14816
934,678,0
926,676,0
926,676,0
926,676,14816
934,669,14834
934,669,0
934,669,0
936,663,0
936,663,0
936,663,14848
935,662,14848
935,662,0
935,662,0
948,671,14868
948,671,0
948,671,0
944,664,0
944,664,14881
944,664,0
945,665,14881
945,665,0
945,665,0
952,664,14902
952,664,0
952,664,0
952,649,14915
952,649,0
952,649,0
952,644,0
952,644,0
952,644,14927
951,642,0
951,642,14942
951,642,0
951,641,14942
951,641,0
951,641,0
951,640,0
951,640,14964
951,640,0
951,641,0
951,641,14964
951,641,0
950,637,0
950,637,14981
950,637,0
940,621,0
940,621,0
940,621,14993
939,621,15005
939,621,0
939,621,0
911,617,0
911,617,0
911,617,15005
743,584,0
743,584,0
743,584,15024
557,520,0
557,520,0
557,520,15038
335,416,0
335,416,0
335,416,15038
144,305,0
144,305,0
144,305,15058
125,296,0
125,296,15067
125,296,0
111,285,0
111,285,15067
111,285,0
125,276,0
125,276,0
125,276,15091
-32,174,0
-32,174,15101
-32,174,0
-56,142,15114
-56,142,0
-56,142,0
-71,105,15114
-71,105,0
-71,105,0
-72,102,0
-72,102,0
-72,102,15137
-72,106,15150
-72,106,0
-72,106,0
-72,106,0
-72,106,0
-72,106,15150
-71,105,15171
-71,105,0
-71,105,0
-72,106,0
-72,106,15178
-72,106,0
-69,111,0
-69,111,0
-69,111,15197
-68,114,0
-68,114,0
-68,114,15197
-67,111,15214
-67,111,0
-67,111,0
-66,111,0
-66,111,15225
-66,111,0
-67,100,0
-67,100,15225
-67,100,0
-68,74,0
-68,74,0
-68,74,15257
-68,68,0
-68,68,15257
-68,68,0
-68,63,15271
-68,63,0
-68,63,0
-69,60,15271
-69,60,0
-69,60,0
-70,55,0
-70,55,15290
-70,55,0
-72,45,0
-72,45,0
-72,45,15301
-72,46,15301
-72,46,0
-72,46,0
-72,46,15324
-72,46,0
-72,46,0
-72,46,15336
-72,46,0
-72,46,0
-72,47,0
-72,47,15348
-72,47,0
-72,50,0
-72,50,0
-72,50,15348
-72,51,0
-72,51,15373
-72,51,0
-73,51,0
-73,51,15373
-73,51,0
-72,51,0
-72,51,15394
-72,51,0
-72,52,0
-72,52,15394
-72,52,0
-71,51,15414
-71,51,0
-71,51,0
-72,49,0
-72,49,0
-72,49,15427
-72,46,15427
-72,46,0
-72,46,0
-72,45,0
-72,45,0
-72,45,15447
-72,44,0
-72,44,0
-72,44,15458
-72,44,15458
-72,44,0
-72,44,0
-71,44,0
-71,44,15480
-71,44,0
-71,44,15491
-71,44,0
-71,44,0
-72,44,0
-72,44,0
-72,44,15505
-72,44,0
-72,44,0
-72,44,15505
-72,44,15523
-72,44,0
-72,44,0
-70,46,0
-70,46,15538
-70,46,0
-69,47,15538
-69,47,0
-69,47,0
-68,49,0
-68,49,15558
-68,49,0
-64,53,0
-64,53,15568
-64,53,0
-62,56,0
-62,56,15582
-62,56,0
-62,57,15582
-62,57,0
-62,57,0
-62,57,0
-62,57,15603
-62,57,0
-65,53,0
-65,53,0
-65,53,15618
-64,55,15618
-64,55,0
-64,55,0
315,252,0
315,252,15635
315,252,0
375,285,0
375,285,0
375,285,15648
411,318,15663
411,318,0
411,318,0
597,472,0
597,472,0
597,472,15663
639,508,0
639,508,0
639,508,15684
666,531,15694
666,531,0
666,531,0
690,553,0
690,553,15694
690,553,0
697,564,0
697,564,0
697,564,15715
716,582,0
716,582,15724
716,582,0
788,654,0
788,654,0
788,654,15740
797,663,15756
797,663,0
797,663,0
797,677,15756
797,677,0
797,677,0
797,678,0
797,678,15772
797,678,0
798,680,0
798,680,15786
798,680,0
799,680,0
799,680,15786
799,680,0
799,681,15786
799,681,0
799,681,0
800,684,0
800,684,15817
800,684,0
801,685,15817
801,685,0
801,685,0
803,683,0
803,683,0
803,683,15835
803,683,15851
803,683,0
803,683,0
806,680,15851
806,680,0
806,680,0
807,679,15866
807,679,0
807,679,0
807,678,0
807,678,0
807,678,15881
806,676,0
806,676,15881
806,676,0
806,676,15899
806,676,0
806,676,0
807,676,0
807,676,0
807,676,15913
807,668,15930
807,668,0
807,668,0
808,666,0
808,666,15930
808,666,0
808,666,0
808,666,15945
808,666,0
808,665,15958
808,665,0
808,665,0
808,664,15974
808,664,0
808,664,0
809,663,0
809,663,15974
809,663,0
810,659,0
810,659,0
810,659,15996
812,657,0
812,657,16005
812,657,0
812,657,0
812,657,0
812,657,16005
815,658,16026
815,658,0
815,658,0
818,660,0
818,660,0
818,660,16039
818,661,16039
818,661,0
818,661,0
818,662,16057
818,662,0
818,662,0
817,663,0
817,663,0
817,663,16067
816,664,0
816,664,16067
816,664,0
814,666,0
814,666,0
814,666,16090
814,666,16100
814,666,0
814,666,0
814,666,0
814,666,16113
814,666,0
813,667,16113
813,667,0
813,667,0
813,667,0
813,667,0
813,667,16136
813,669,0
813,669,16136
813,669,0
812,663,0
812,663,0
812,663,16157
812,661,0
812,661,0
812,661,16169
814,667,0
814,667,0
814,667,16176
818,667,0
818,667,0
818,667,16176
818,667,0
818,667,0
818,667,16202
818,665,0
818,665,0
818,665,16210
817,662,0
817,662,0
817,662,16227
817,661,0
817,661,16227
817,661,0
819,658,0
819,658,16250
819,658,0
819,658,0
819,658,0
819,658,16259
819,658,16271
819,658,0
819,658,0
819,657,0
819,657,0
819,657,16271
820,657,16290
820,657,0
820,657,0
820,657,0
820,657,16305
820,657,0
821,658,0
821,658,0
821,658,16305
819,657,0
819,657,0
819,657,16325
818,657,0
818,657,0
818,657,16335
819,658,16335
819,658,0
819,658,0
823,652,16357
823,652,0
823,652,0
842,654,0
842,654,0
842,654,16371
866,652,16384
866,652,0
866,652,0
886,648,0
886,648,16384
886,648,0
906,644,0
906,644,0
906,644,16401
933,637,0
933,637,0
933,637,16412
946,632,0
946,632,0
946,632,16430
955,629,16430
955,629,0
955,629,0
988,622,16453
988,622,0
988,622,0
991,620,0
991,620,16459
991,620,0
993,616,16459
993,616,0
993,616,0
993,617,16481
993,617,0
993,617,0
993,617,0
993,617,0
993,617,16489
994,615,0
994,615,16505
994,615,0
995,615,0
995,615,0
995,615,16505
999,613,0
999,613,0
999,613,16523
1001,612,16535
1001,612,0
1001,612,0
1003,613,0
1003,613,0
1003,613,16535
1002,617,16561
1002,617,0
1002,617,0
1002,618,0
1002,618,0
1002,618,16569
1001,617,0
1001,617,16569
1001,617,0
1001,617,16591
1001,617,0
1001,617,0
1000,617,16602
1000,617,0
1000,617,0
1001,616,16615
1001,616,0
1001,616,0
1002,615,0
1002,615,16615
1002,615,0
1001,614,0
1001,614,0
1001,614,16632
1005,611,0
1005,611,16647
1005,611,0
1007,606,0
1007,606,0
1007,606,16662
1009,605,16662
1009,605,0
1009,605,0
1010,605,0
1010,605,16681
1010,605,0
1011,605,0
1011,605,0
1011,605,16693
1011,605,0
1011,605,16693
1011,605,0
1012,604,16713
1012,604,0
1012,604,0
1015,603,0
1015,603,16723
1015,603,0
1018,602,0
1018,602,16740
1018,602,0
1040,587,0
1040,587,16740
1040,587,0
1137,513,0
1137,513,16756
1137,513,0
1143,508,0
1143,508,16769
1143,508,0
1146,506,16769
1146,506,0
1146,506,0
1149,503,16790
1149,503,0
1149,503,0
1153,502,16804
1153,502,0
1153,502,0
1159,498,0
1159,498,0
1159,498,16817
1161,495,0
1161,495,0
1161,495,16817
1163,494,16834
1163,494,0
1163,494,0
1163,493,16849
1163,493,0
1163,493,0
1163,490,0
1163,490,16849
1163,490,0
1163,490,16865
1163,490,0
1163,490,0
1163,488,16879
1163,488,0
1163,488,0
1163,482,0
1163,482,0
1163,482,16895
1163,476,0
1163,476,16895
1163,476,0
1162,472,16913
1162,472,0
1162,472,0
1160,463,16926
1160,463,0
1160,463,0
1159,457,0
1159,457,16926
1159,457,0
1155,449,0
1155,449,0
1155,449,16948
